Herb,Ingredient Name,PubChem ID,Gene ID,Gene Name,Score
황련,matsutake alcohol,18827,10368,CACNG3,0.84
황련,matsutake alcohol,18827,6256,RXRA,0.84
황련,matsutake alcohol,18827,9254,CACNA2D2,0.84
황련,matsutake alcohol,18827,8912,CACNA1H,0.84
황련,matsutake alcohol,18827,59285,CACNG6,0.84
황련,matsutake alcohol,18827,785,CACNB4,0.84
황련,matsutake alcohol,18827,55799,CACNA2D3,0.84
황련,matsutake alcohol,18827,6095,RORA,0.84
황련,matsutake alcohol,18827,786,CACNG1,0.84
황련,matsutake alcohol,18827,775,CACNA1C,0.84
황련,matsutake alcohol,18827,59284,CACNG7,0.84
황련,matsutake alcohol,18827,779,CACNA1S,0.84
황련,matsutake alcohol,18827,10369,CACNG2,0.84
황련,matsutake alcohol,18827,27092,CACNG4,0.84
황련,matsutake alcohol,18827,93589,CACNA2D4,0.84
황련,matsutake alcohol,18827,7421,VDR,0.84
황련,matsutake alcohol,18827,27091,CACNG5,0.84
황련,matsutake alcohol,18827,784,CACNB3,0.84
황련,Corydaldine,610097,4544,MTNR1B,0.84
황련,Corydaldine,610097,3358,HTR2C,0.84
황련,Corydaldine,610097,4543,MTNR1A,0.84
황련,Corydaldine,610097,8600,TNFSF11,0.82
황련,Corydaldine,610097,3356,HTR2A,0.82
황련,"5,8-dihydroxy-2-(2-phenylethyl) chromone",129670,3690,ITGB3,0.84
황련,"5,8-dihydroxy-2-(2-phenylethyl) chromone",129670,4891,SLC11A2,0.84
황련,"5,8-dihydroxy-2-(2-phenylethyl) chromone",129670,93380,MMGT1,0.82
황련,"5,8-dihydroxy-2-(2-phenylethyl) chromone",129670,101,ADAM8,0.82
황련,Moupinamide,N/A,,,
황백,obacunone,119041,151306,GPBAR1,known target in HIT
황백,obacunone,119041,1576,CYP3A4,known target in text mining
황련,histamine,774,6403,SELP,known target in HIT
황련,histamine,774,1392,CRH,known target in HIT
황련,histamine,774,1003,CDH5,known target in HIT
황련,histamine,774,1394,CRHR1,known target in HIT
황련,histamine,774,3274,HRH2,"known target in DrugBank,KEGG"
황련,histamine,774,4790,NFKB1,known target in HIT
황련,histamine,774,11255,HRH3,"known target in DrugBank,KEGG"
황련,histamine,774,59340,HRH4,"known target in DrugBank,KEGG"
황련,histamine,774,5743,PTGS2,known target in HIT
황련,histamine,774,4318,MMP9,known target in HIT
황련,histamine,774,6571,SLC18A2,known target in DrugBank
황련,histamine,774,3269,HRH1,"known target in DrugBank,KEGG,TTD,HIT"
황련,histamine,774,6570,SLC18A1,0.98
황련,histamine,774,6531,SLC6A3,0.96
황련,histamine,774,9177,HTR3B,0.96
황련,histamine,774,1816,DRD5,0.96
황련,histamine,774,1131,CHRM3,0.96
황련,histamine,774,6530,SLC6A2,0.96
황련,histamine,774,3363,HTR7,0.96
황련,histamine,774,3350,HTR1A,0.96
황련,histamine,774,1814,DRD3,0.96
황련,histamine,774,1129,CHRM2,0.96
황련,histamine,774,1621,DBH,0.96
황련,histamine,774,6647,SOD1,0.96
황련,histamine,774,1813,DRD2,0.96
황련,histamine,774,1133,CHRM5,0.96
황련,histamine,774,1812,DRD1,0.96
황련,histamine,774,1132,CHRM4,0.96
황련,histamine,774,1128,CHRM1,0.96
황련,histamine,774,1815,DRD4,0.96
황련,histamine,774,6532,SLC6A4,0.96
황련,histamine,774,3359,HTR3A,0.96
황련,tetrandrine,73078,836,CASP3,known target in HERB
황련,tetrandrine,73078,7249,TSC2,known target in HERB
황련,tetrandrine,73078,1026,CDKN1A,known target in HERB
황련,tetrandrine,73078,8678,BECN1,known target in HERB
황련,tetrandrine,73078,12484,,known target in HERB
황련,tetrandrine,73078,1499,CTNNB1,known target in HERB
황련,tetrandrine,73078,4790,NFKB1,known target in HERB
황련,tetrandrine,73078,4170,MCL1,known target in HERB
황련,tetrandrine,73078,4772,NFATC1,known target in HERB
황련,tetrandrine,73078,10657,KHDRBS1,known target in HERB
황련,tetrandrine,73078,4092,SMAD7,known target in HIT
황련,tetrandrine,73078,5925,RB1,known target in HERB
황련,tetrandrine,73078,8878,SQSTM1,known target in HERB
황련,tetrandrine,73078,4609,MYC,known target in HERB
황련,tetrandrine,73078,2965,GTF2H1,known target in HERB
황련,tetrandrine,73078,596,BCL2,known target in text mining
황련,tetrandrine,73078,84557,MAP1LC3A,known target in HERB
황련,tetrandrine,73078,23636,NUP62,known target in HERB
황련,tetrandrine,73078,2475,MTOR,known target in HERB
황련,tetrandrine,73078,7157,TP53,known target in text mining
황련,tetrandrine,73078,5566,PRKACA,known target in HERB
황련,tetrandrine,73078,595,CCND1,known target in HERB
황련,tetrandrine,73078,9112,MTA1,known target in HERB
황련,tetrandrine,73078,1027,CDKN1B,known target in HERB
황련,tetrandrine,73078,207,AKT1,known target in HERB
황련,tetrandrine,73078,867,CBL,known target in HERB
황련,tetrandrine,73078,5594,MAPK1,known target in HERB
황련,tetrandrine,73078,6714,SRC,known target in HERB
황련,tetrandrine,73078,51164,DCTN4,known target in HERB
황련,tetrandrine,73078,581,BAX,known target in text mining
황련,tetrandrine,73078,960,CD44,known target in HERB
황련,tetrandrine,73078,6850,SYK,known target in HERB
황련,tetrandrine,73078,4851,NOTCH1,known target in HERB
황련,tetrandrine,73078,5289,PIK3C3,known target in HERB
황련,tetrandrine,73078,6502,SKP2,known target in HERB
황련,tetrandrine,73078,5243,ABCB1,known target in text mining
황련,tetrandrine,73078,196,AHR,known target in HERB
황련,tetrandrine,73078,151,ADRA2B,0.9
황련,tetrandrine,73078,148,ADRA1A,0.9
황련,tetrandrine,73078,3356,HTR2A,0.9
황련,tetrandrine,73078,147,ADRA1B,0.9
황련,tetrandrine,73078,1131,CHRM3,0.9
황련,tetrandrine,73078,1813,DRD2,0.9
황련,tetrandrine,73078,1133,CHRM5,0.9
황련,tetrandrine,73078,6530,SLC6A2,0.9
황련,tetrandrine,73078,152,ADRA2C,0.9
황련,tetrandrine,73078,1132,CHRM4,0.9
황련,tetrandrine,73078,3363,HTR7,0.9
황련,tetrandrine,73078,3358,HTR2C,0.9
황련,tetrandrine,73078,1636,ACE,0.9
황련,tetrandrine,73078,1128,CHRM1,0.9
황련,tetrandrine,73078,150,ADRA2A,0.9
황련,tetrandrine,73078,146,ADRA1D,0.9
황련,tetrandrine,73078,1129,CHRM2,0.9
황련,tetrandrine,73078,3269,HRH1,0.9
황련,tetrandrine,73078,89832,CHRFAM7A,0.89
황련,tetrandrine,73078,1135,CHRNA2,0.89
황백,berberine,2353,6582,SLC22A2,known target in HIT
황백,berberine,2353,836,CASP3,"known target in HIT,HERB"
황백,berberine,2353,7295,TXN,known target in text mining
황백,berberine,2353,3397,ID1,known target in HIT
황백,berberine,2353,6581,SLC22A3,known target in HIT
황백,berberine,2353,2475,MTOR,known target in HIT
황백,berberine,2353,5979,RET,known target in HIT
황백,berberine,2353,6256,RXRA,known target in HIT
황백,berberine,2353,7157,TP53,"known target in HIT,HERB"
황백,berberine,2353,1026,CDKN1A,known target in HERB
황백,berberine,2353,891,CCNB1,known target in HERB
황백,berberine,2353,1432,MAPK14,known target in HIT
황백,berberine,2353,8678,BECN1,known target in HIT
황백,berberine,2353,1499,CTNNB1,known target in HIT
황백,berberine,2353,999,CDH1,known target in HIT
황백,berberine,2353,3551,IKBKB,known target in HIT
황백,berberine,2353,4790,NFKB1,known target in HIT
황백,berberine,2353,1789,DNMT3B,known target in HIT
황백,berberine,2353,5452,POU2F2,known target in text mining
황백,berberine,2353,4322,MMP13,known target in HIT
황백,berberine,2353,1401,CRP,known target in text mining
황백,berberine,2353,1786,DNMT1,known target in HIT
황백,berberine,2353,6580,SLC22A1,known target in text mining
황백,berberine,2353,1536,CYBB,known target in HIT
황백,berberine,2353,23411,SIRT1,known target in text mining
황백,berberine,2353,91807,MYLK3,known target in HIT
황백,berberine,2353,2931,GSK3A,known target in text mining
황백,berberine,2353,207,AKT1,known target in HIT
황백,berberine,2353,5468,PPARG,known target in HIT
황백,berberine,2353,1019,CDK4,known target in HERB
황백,berberine,2353,3309,HSPA5,known target in HIT
황백,berberine,2353,406991,MIR21,known target in HIT
황백,berberine,2353,6241,RRM2,known target in text mining
황백,berberine,2353,7430,EZR,known target in HIT
황백,berberine,2353,4312,MMP1,known target in HIT
황백,berberine,2353,4170,MCL1,known target in text mining
황백,berberine,2353,7422,VEGFA,known target in HIT
황백,berberine,2353,5444,PON1,known target in HIT
황백,berberine,2353,983,CDK1,known target in HERB
황백,berberine,2353,3630,INS,known target in HERB
황백,berberine,2353,1571,CYP2E1,known target in HIT
황백,berberine,2353,5743,PTGS2,"known target in HIT,HERB"
황백,berberine,2353,4314,MMP3,known target in HIT
황백,berberine,2353,10059,DNM1L,known target in HERB
황백,berberine,2353,5524,PPP2R4,known target in text mining
황백,berberine,2353,8900,CCNA1,known target in HERB
황백,berberine,2353,949,SCARB1,known target in HIT
황백,berberine,2353,5563,PRKAA2,known target in text mining
황백,berberine,2353,1948,EFNB2,known target in HIT
황백,berberine,2353,4318,MMP9,known target in HIT
황백,berberine,2353,3146,HMGB1,known target in text mining
황백,berberine,2353,407050,MIR93,known target in HIT
황백,berberine,2353,4973,OLR1,known target in HIT
황백,berberine,2353,1573,CYP2J2,known target in HIT
황백,berberine,2353,23621,BACE1,known target in HIT
황백,berberine,2353,5562,PRKAA1,known target in HIT
황백,berberine,2353,6240,RRM1,known target in text mining
황백,berberine,2353,3978,LIG1,known target in text mining
황백,berberine,2353,23209,MLC1,known target in HIT
황백,berberine,2353,6714,SRC,known target in HIT
황백,berberine,2353,3725,JUN,"known target in HIT,HERB"
황백,berberine,2353,8600,TNFSF11,known target in text mining
황백,berberine,2353,7408,VASP,known target in HIT
황백,berberine,2353,7076,TIMP1,known target in HIT
황백,berberine,2353,5728,PTEN,known target in HIT
황백,berberine,2353,3726,JUNB,known target in HERB
황백,berberine,2353,361,AQP4,known target in HIT
황백,berberine,2353,581,BAX,known target in HERB
황백,berberine,2353,6720,SREBF1,known target in HIT
황백,berberine,2353,308,ANXA5,known target in HERB
황백,berberine,2353,3952,LEP,known target in HIT
황백,berberine,2353,6774,STAT3,known target in HIT
황백,berberine,2353,9370,ADIPOQ,known target in HIT
황백,berberine,2353,8398,PLA2G6,known target in HERB
황백,berberine,2353,7124,TNF,known target in text mining
황백,berberine,2353,1325,CORT,known target in HIT
황백,berberine,2353,1565,CYP2D6,known target in HIT
황백,berberine,2353,139285,AMER1,known target in HIT
황백,berberine,2353,5465,PPARA,known target in HIT
황백,berberine,2353,5747,PTK2,"known target in HIT,HERB"
황백,berberine,2353,2353,FOS,known target in HERB
황백,berberine,2353,1956,EGFR,known target in HIT
황백,berberine,2353,3667,IRS1,known target in HIT
황백,berberine,2353,442918,MIR373,known target in HIT
황백,berberine,2353,5427,POLE2,known target in text mining
황백,berberine,2353,7015,TERT,known target in HERB
황백,berberine,2353,3091,HIF1A,known target in HIT
황백,berberine,2353,332,BIRC5,known target in DrugBank
황백,berberine,2353,3569,IL6,known target in text mining
황백,berberine,2353,6550,SLC9A3,known target in HIT
황백,berberine,2353,367,AR,known target in HIT
황백,berberine,2353,7442,TRPV1,known target in HIT
황백,berberine,2353,43,ACHE,known target in HIT
황백,berberine,2353,4843,NOS2,known target in HIT
황백,berberine,2353,1649,DDIT3,known target in HIT
황백,berberine,2353,4780,NFE2L2,known target in HIT
황백,berberine,2353,32,ACACB,0.96
황백,berberine,2353,6733,SRPK2,0.96
황백,berberine,2353,52,ACP1,0.96
황백,berberine,2353,353,APRT,0.96
황백,berberine,2353,4507,MTAP,0.96
황백,berberine,2353,55825,PECR,0.96
황련,Isovanillin,12127,316,AOX1,known target in TTD
황백,magnoflorine,73337,3351,HTR1B,0.89
황백,magnoflorine,73337,152,ADRA2C,0.89
황백,magnoflorine,73337,1813,DRD2,0.89
황백,magnoflorine,73337,3358,HTR2C,0.89
황백,magnoflorine,73337,1815,DRD4,0.89
황백,magnoflorine,73337,3352,HTR1D,0.89
황백,magnoflorine,73337,3350,HTR1A,0.89
황백,magnoflorine,73337,1816,DRD5,0.89
황백,magnoflorine,73337,3357,HTR2B,0.89
황백,magnoflorine,73337,1814,DRD3,0.89
황백,magnoflorine,73337,151,ADRA2B,0.89
황백,magnoflorine,73337,3356,HTR2A,0.89
황백,magnoflorine,73337,1812,DRD1,0.89
황백,magnoflorine,73337,150,ADRA2A,0.89
황련,(R)-Canadine,443422,1138,CHRNA5,0.8
황련,(R)-Canadine,443422,1139,CHRNA7,0.8
황련,(R)-Canadine,443422,8973,CHRNA6,0.8
황련,(R)-Canadine,443422,57053,CHRNA10,0.8
황련,(R)-Canadine,443422,1136,CHRNA3,0.8
황련,(R)-Canadine,443422,55584,CHRNA9,0.8
황련,(R)-Canadine,443422,1141,CHRNB2,0.8
황련,(R)-Canadine,443422,1142,CHRNB3,0.8
황련,(R)-Canadine,443422,590,BCHE,0.8
황련,(R)-Canadine,443422,89832,CHRFAM7A,0.8
황련,(R)-Canadine,443422,1131,CHRM3,0.8
황련,(R)-Canadine,443422,1813,DRD2,0.8
황련,(R)-Canadine,443422,1135,CHRNA2,0.8
황련,(R)-Canadine,443422,1134,CHRNA1,0.8
황련,(R)-Canadine,443422,1137,CHRNA4,0.8
황련,(R)-Canadine,443422,3359,HTR3A,0.8
황련,(R)-Canadine,443422,6571,SLC18A2,0.8
황련,(R)-Canadine,443422,1129,CHRM2,0.8
황련,(R)-Canadine,443422,43,ACHE,0.8
황련,(R)-Canadine,443422,1143,CHRNB4,0.8
황련,columbamine,72310,5452,POU2F2,known target in text mining
황련,columbamine,72310,6580,SLC22A1,known target in text mining
황련,columbamine,72310,332,BIRC5,0.89
황련,columbamine,72310,7299,TYR,0.84
황련,columbamine,72310,213,ALB,0.84
황련,columbamine,72310,3934,LCN2,0.82
황련,columbamine,72310,4935,GPR143,0.82
황련,columbamine,72310,7306,TYRP1,0.82
황련,columbamine,72310,487,ATP2A1,0.82
황련,Oxyacanthine,10031631,89832,CHRFAM7A,0.89
황련,Oxyacanthine,10031631,1139,CHRNA7,0.89
황련,Oxyacanthine,10031631,1135,CHRNA2,0.89
황련,Oxyacanthine,10031631,3359,HTR3A,0.89
황련,Oxyacanthine,10031631,1129,CHRM2,0.89
황련,Oxyacanthine,10031631,43,ACHE,0.89
황련,Oxyacanthine,10031631,2100,ESR2,0.84
황련,Oxyacanthine,10031631,2099,ESR1,0.84
황련,Oxyacanthine,10031631,55584,CHRNA9,0.8
황련,Oxyacanthine,10031631,1141,CHRNB2,0.8
황련,Oxyacanthine,10031631,1138,CHRNA5,0.8
황련,Oxyacanthine,10031631,590,BCHE,0.8
황련,Oxyacanthine,10031631,1142,CHRNB3,0.8
황련,Oxyacanthine,10031631,1131,CHRM3,0.8
황련,Oxyacanthine,10031631,1813,DRD2,0.8
황련,Oxyacanthine,10031631,8973,CHRNA6,0.8
황련,Oxyacanthine,10031631,1134,CHRNA1,0.8
황련,Oxyacanthine,10031631,1137,CHRNA4,0.8
황련,Oxyacanthine,10031631,57053,CHRNA10,0.8
황련,Oxyacanthine,10031631,1136,CHRNA3,0.8
황련,FER,445858,1559,CYP2C9,known target in HIT
황련,FER,445858,2026,ENO2,known target in HIT
황련,FER,445858,5562,PRKAA1,known target in HIT
황련,FER,445858,5604,MAP2K1,known target in HIT
황련,FER,445858,351,APP,known target in text mining
황련,FER,445858,5816,PVALB,known target in HIT
황련,FER,445858,1499,CTNNB1,known target in HIT
황련,FER,445858,590,BCHE,known target in HIT
황련,FER,445858,8682,PEA15,known target in HIT
황련,FER,445858,5605,MAP2K2,known target in HIT
황련,FER,445858,7001,PRDX2,known target in HIT
황련,FER,445858,3208,HPCA,known target in HIT
황련,FER,445858,3576,CXCL8,known target in HIT
황련,FER,445858,4128,MAOA,known target in HIT
황련,FER,445858,43,ACHE,known target in HIT
황련,FER,445858,4780,NFE2L2,known target in HIT
황련,FER,445858,2950,GSTP1,0.8
황련,FER,445858,10057,ABCC5,0.8
황련,FER,445858,5468,PPARG,0.8
황련,FER,445858,7421,VDR,0.8
황련,FER,445858,873,CBR1,0.8
황련,groenlandicine,3084708,,,
황련,columbianadin,6436246,,,
황백,Obamegine,10257912,89832,CHRFAM7A,0.89
황백,Obamegine,10257912,1139,CHRNA7,0.89
황백,Obamegine,10257912,1135,CHRNA2,0.89
황백,Obamegine,10257912,3359,HTR3A,0.89
황백,Obamegine,10257912,1129,CHRM2,0.89
황백,Obamegine,10257912,43,ACHE,0.89
황백,Obamegine,10257912,2100,ESR2,0.84
황백,Obamegine,10257912,2099,ESR1,0.84
황백,Obamegine,10257912,55584,CHRNA9,0.8
황백,Obamegine,10257912,1141,CHRNB2,0.8
황백,Obamegine,10257912,1138,CHRNA5,0.8
황백,Obamegine,10257912,590,BCHE,0.8
황백,Obamegine,10257912,1142,CHRNB3,0.8
황백,Obamegine,10257912,1131,CHRM3,0.8
황백,Obamegine,10257912,1813,DRD2,0.8
황백,Obamegine,10257912,8973,CHRNA6,0.8
황백,Obamegine,10257912,1134,CHRNA1,0.8
황백,Obamegine,10257912,1137,CHRNA4,0.8
황백,Obamegine,10257912,57053,CHRNA10,0.8
황백,Obamegine,10257912,1136,CHRNA3,0.8
황련,Pycnamine,442341,89832,CHRFAM7A,0.89
황련,Pycnamine,442341,1139,CHRNA7,0.89
황련,Pycnamine,442341,1135,CHRNA2,0.89
황련,Pycnamine,442341,3359,HTR3A,0.89
황련,Pycnamine,442341,1129,CHRM2,0.89
황련,Pycnamine,442341,43,ACHE,0.89
황련,Pycnamine,442341,2100,ESR2,0.84
황련,Pycnamine,442341,2099,ESR1,0.84
황련,Pycnamine,442341,55584,CHRNA9,0.8
황련,Pycnamine,442341,1141,CHRNB2,0.8
황련,Pycnamine,442341,1138,CHRNA5,0.8
황련,Pycnamine,442341,590,BCHE,0.8
황련,Pycnamine,442341,1142,CHRNB3,0.8
황련,Pycnamine,442341,1131,CHRM3,0.8
황련,Pycnamine,442341,1813,DRD2,0.8
황련,Pycnamine,442341,8973,CHRNA6,0.8
황련,Pycnamine,442341,1134,CHRNA1,0.8
황련,Pycnamine,442341,1137,CHRNA4,0.8
황련,Pycnamine,442341,57053,CHRNA10,0.8
황련,Pycnamine,442341,1136,CHRNA3,0.8
황련,citral,643779,590,BCHE,0.84
황련,citral,643779,43,ACHE,0.84
황련,citral,643779,8292,COLQ,0.82
황련,Berlambine,11066,332,BIRC5,0.89
황련,limonin,179651,1576,CYP3A4,known target in HIT
황련,neferine,134693217,2475,MTOR,known target in HERB
황련,neferine,134693217,6198,RPS6KB1,known target in HERB
황련,neferine,134693217,4780,NFE2L2,known target in HERB
황련,neferine,134693217,89832,CHRFAM7A,0.89
황련,neferine,134693217,1139,CHRNA7,0.89
황련,neferine,134693217,1135,CHRNA2,0.89
황련,neferine,134693217,3359,HTR3A,0.89
황련,neferine,134693217,1129,CHRM2,0.89
황련,neferine,134693217,43,ACHE,0.89
황련,neferine,134693217,2100,ESR2,0.84
황련,neferine,134693217,2099,ESR1,0.84
황련,neferine,134693217,55584,CHRNA9,0.8
황련,neferine,134693217,1141,CHRNB2,0.8
황련,neferine,134693217,1138,CHRNA5,0.8
황련,neferine,134693217,590,BCHE,0.8
황련,neferine,134693217,1142,CHRNB3,0.8
황련,neferine,134693217,1131,CHRM3,0.8
황련,neferine,134693217,1813,DRD2,0.8
황련,neferine,134693217,8973,CHRNA6,0.8
황련,neferine,134693217,1134,CHRNA1,0.8
황련,neferine,134693217,1137,CHRNA4,0.8
황련,neferine,134693217,57053,CHRNA10,0.8
황련,neferine,134693217,1136,CHRNA3,0.8
지모,vanillic acid,8468,5468,PPARG,known target in HERB
지모,vanillic acid,8468,7299,TYR,known target in HIT
지모,vanillic acid,8468,1050,CEBPA,known target in HERB
지모,vanillic acid,8468,761,CA3,known target in HIT
지모,vanillic acid,8468,3091,HIF1A,known target in HIT
지모,vanillic acid,8468,4846,NOS3,known target in HIT
지모,vanillic acid,8468,7306,TYRP1,known target in HIT
황련,GENOP,3469,1645,AKR1C1,0.89
황련,GENOP,3469,5743,PTGS2,0.89
황련,GENOP,3469,5742,PTGS1,0.89
황련,GENOP,3469,1147,CHUK,0.84
황련,GENOP,3469,240,ALOX5,0.84
황련,GENOP,3469,1646,AKR1C2,0.84
황련,GENOP,3469,3551,IKBKB,0.84
황련,GENOP,3469,5468,PPARG,0.84
황련,GENOP,3469,30814,PLA2G2E,0.84
황련,GENOP,3469,4843,NOS2,0.84
황련,GENOP,3469,336,APOA2,0.82
황련,GENOP,3469,3294,HSD17B2,0.82
황련,GENOP,3469,247,ALOX15B,0.82
황련,GENOP,3469,241,ALOX5AP,0.82
황련,GENOP,3469,239,ALOX12,0.82
황련,GENOP,3469,10901,DHRS4,0.82
황련,GENOP,3469,6532,SLC6A4,0.82
황련,GENOP,3469,9468,PCYT1B,0.8
